date,U,TH,AC,PE,GR,SP,CNL
3416.465,2.977,4.693,74.418,5.61,53.53,74.958,14.922
3416.59,3.159,4.763,74.515,6.07,53.189,74.895,14.968
3416.715,3.17,5.058,74.636,6.404,52.724,74.855,15.066
3416.84,3.112,5.39,74.433,6.374,51.742,74.839,15.263
3416.965,2.999,5.75,74.538,6.027,51.175,74.846,15.67
3417.09,2.753,6.326,74.767,5.59,52.242,74.878,16.246
3417.215,2.383,7.11,74.929,5.261,54.429,74.933,16.643
3417.34,2.034,7.848,75.754,5.04,56.327,75.008,16.63
3417.465,1.869,8.312,76.881,4.875,57.106,75.105,16.308
3417.59,1.845,8.565,77.216,4.781,57.338,75.217,16.098
3417.715,1.924,8.635,76.988,4.794,57.047,75.343,16.184
3417.84,2.082,8.467,76.42,4.848,56.513,75.481,16.467
3417.965,2.283,8.141,75.364,4.894,56.642,75.626,16.728
3418.09,2.576,7.678,74.469,4.927,57.767,75.776,16.902
3418.215,2.964,7.176,74.567,4.943,59.688,75.926,17.11
3418.34,3.35,6.759,75.449,4.949,61.52,76.073,17.482
3418.465,3.607,6.711,76.927,4.954,63.137,76.213,18.065
3418.59,3.638,7.193,78.781,4.967,65.637,76.344,18.698
3418.715,3.393,8.095,80.439,4.981,69.123,76.461,19.237
3418.84,3.014,8.911,81.19,4.987,72.682,76.56,19.622
3418.965,2.736,9.289,81.235,5.006,74.745,76.64,19.884
3419.09,2.606,9.25,81.048,5.065,74.137,76.698,19.964
3419.215,2.582,8.89,80.902,5.136,71.636,76.73,19.757
3419.34,2.622,8.438,80.768,5.19,69.695,76.737,19.445
3419.465,2.683,8.146,80.796,5.249,69.506,76.719,19.362
3419.59,2.728,8.086,81.122,5.163,70.375,76.675,19.741
3419.715,2.828,8.03,81.535,4.966,70.736,76.609,20.33
3419.84,2.989,7.888,81.963,4.864,70.422,76.52,20.681
3419.965,3.178,7.756,82.582,4.879,70.672,76.414,20.502
3420.09,3.396,7.653,83.297,4.958,71.899,76.294,19.955
3420.215,3.646,7.47,83.58,5.052,73.538,76.162,19.416
3420.34,3.843,7.177,83.161,5.241,74.348,76.025,19.057
3420.465,3.957,6.836,82.283,5.729,73.494,75.885,18.705
3420.59,3.834,6.632,81.004,6.659,70.758,75.746,18.161
3420.715,3.423,6.582,79.416,7.555,66.899,75.612,17.518
3420.84,2.839,6.624,77.766,7.793,62.719,75.485,16.877
3420.965,2.35,6.635,76.106,7.179,58.701,75.368,16.251
3421.09,2.053,6.706,74.684,6.328,54.711,75.261,15.674
3421.215,1.947,6.848,74.054,5.702,51.451,75.168,15.309
3421.34,1.939,7.026,74.033,5.408,49.997,75.089,15.307
3421.465,1.966,7.161,74.298,5.317,50.143,75.024,15.592
3421.59,2.035,7.231,74.959,5.287,51.629,74.975,15.999
3421.715,2.147,7.159,75.548,5.225,53.337,74.942,16.354
3421.84,2.296,6.958,75.646,5.129,54.834,74.925,16.662
3421.965,2.496,6.628,75.621,5.03,55.817,74.927,17.027
3422.09,2.788,6.163,75.978,4.958,56.593,74.945,17.423
3422.215,3.21,5.611,76.856,4.833,58.156,74.979,17.717
3422.34,3.654,5.234,78.276,4.645,60.82,75.031,17.83
3422.465,3.931,5.141,79.678,4.733,63.327,75.097,17.864
3422.59,3.994,5.273,80.445,5.104,64.581,75.176,17.864
3422.715,3.868,5.55,80.146,5.506,63.792,75.268,17.726
3422.84,3.468,6.08,78.864,5.782,61.478,75.368,17.345
3422.965,2.86,6.778,77.234,5.794,57.747,75.476,16.768
3423.09,2.39,7.27,76.304,5.553,53.934,75.589,16.318
3423.215,2.176,7.464,76.188,5.218,52.046,75.705,16.313
3423.34,2.072,7.508,76.827,4.875,53.648,75.822,16.955
3423.465,1.935,7.479,78.095,4.508,57.535,75.939,17.973
3423.59,1.78,7.348,79.476,4.164,61.696,76.053,19.006
3423.715,1.712,7.043,80.278,4,65.188,76.164,19.765
3423.84,1.833,6.535,80.557,4.007,68.684,76.272,20.223
3423.965,2.151,5.914,80.778,4.079,71.962,76.374,20.378
3424.09,2.577,5.386,81.224,4.183,73.817,76.47,20.229
3424.215,3.026,4.979,81.415,4.355,73.579,76.558,19.953
3424.34,3.482,4.618,81.181,4.597,71.646,76.639,19.735
3424.465,3.792,4.358,81.174,4.838,70.145,76.709,19.657
3424.59,3.885,4.332,81.251,5.026,69.725,76.767,19.655
3424.715,3.723,4.67,80.702,5.142,69.475,76.812,19.63
3424.84,3.303,5.506,79.896,5.19,68.039,76.841,19.43
3424.965,2.746,6.711,79.313,5.191,65.842,76.855,18.982
3425.09,2.327,7.819,78.615,5.106,64.64,76.849,18.375
3425.215,2.122,8.61,77.887,4.893,64.597,76.824,17.898
3425.34,2.061,9.263,77.835,4.591,64.712,76.78,17.755
3425.465,2.101,9.874,78.9,4.331,65.348,76.715,18.116
3425.59,2.205,10.413,80.526,4.234,67.761,76.633,18.872
3425.715,2.299,10.988,82.37,4.353,72.195,76.533,19.828
3425.84,2.322,11.522,84.252,4.657,76.643,76.417,20.664
3425.965,2.289,11.874,85.769,5.007,78.597,76.29,21.167
3426.09,2.193,12.194,86.233,5.263,76.884,76.153,21.084
3426.215,2.013,12.528,85.489,5.366,72.661,76.013,20.255
3426.34,1.886,12.419,83.961,5.379,68.229,75.871,18.973
3426.465,1.964,11.531,82.027,5.361,65.258,75.735,17.817
3426.59,2.204,10.199,80.088,5.284,63.18,75.608,17.151
3426.715,2.548,8.614,78.264,5.108,61.119,75.494,16.92
3426.84,3.008,6.896,76.55,4.961,58.988,75.401,16.95
3426.965,3.526,5.342,75.097,4.907,57.091,75.331,16.966
3427.09,4.011,4.185,73.977,4.874,55.563,75.285,16.832
3427.215,4.321,3.516,73.015,4.806,54.704,75.27,16.626
3427.34,4.467,3.175,72.344,4.703,54.788,75.282,16.515
3427.465,4.473,3.082,72.377,4.632,55.368,75.323,16.447
3427.59,4.358,3.179,72.845,4.609,55.204,75.393,16.152
3427.715,4.151,3.34,73.16,4.574,54.347,75.487,15.612
3427.84,3.931,3.449,73.39,4.355,53.392,75.603,15.088
3427.965,3.725,3.532,73.599,4.007,52.595,75.737,14.828
3428.09,3.555,3.652,73.414,3.807,51.972,75.883,14.804
3428.215,3.513,3.777,72.968,3.896,52.124,76.037,14.936
3428.34,3.66,3.921,72.815,4.047,53.851,76.193,15.237
3428.465,3.997,4.154,73.064,4.125,57.373,76.348,15.835
3428.59,4.399,4.473,74.209,4.067,61.946,76.497,16.893
3428.715,4.684,4.733,76.623,3.986,66.576,76.635,18.248
3428.84,4.731,4.966,79.945,4.112,70.779,76.761,19.585
3428.965,4.494,5.464,83.377,4.586,74.561,76.87,20.507
3429.09,4.093,6.224,86.34,5.066,78.218,76.96,20.987
3429.215,3.714,6.994,88.203,5.151,80.787,77.031,21.175
3429.34,3.45,7.613,88.406,4.857,80.946,77.078,21.182
3429.465,3.184,8.261,87.244,4.537,79.452,77.103,20.973
3429.59,2.87,8.923,85.414,4.429,77.691,77.103,20.502
3429.715,2.615,9.385,83.754,4.479,75.87,77.079,19.887
3429.84,2.476,9.523,82.54,4.636,73.065,77.032,19.307
3429.965,2.388,9.462,81.855,4.837,69.167,76.961,19.052
3430.09,2.291,9.46,81.455,4.958,66.336,76.87,19.228
3430.215,2.202,9.591,81.242,4.986,65.664,76.761,19.711
3430.34,2.122,9.744,81.02,5.027,67.257,76.637,20.178
3430.465,2.067,9.808,80.608,5.14,69.792,76.502,20.451
3430.59,2.101,9.548,80.19,5.243,71.36,76.36,20.564
3430.715,2.405,8.646,80.15,5.126,69.923,76.216,20.582
3430.84,2.929,7.312,80.417,4.759,66.903,76.073,20.483
3430.965,3.541,5.987,80.864,4.361,65.719,75.933,20.199
3431.09,4.1,4.91,81.023,4.215,67.022,75.798,19.589
3431.215,4.609,4.004,80.369,4.329,68.469,75.67,18.421
3431.34,5.043,3.339,78.505,4.598,68.292,75.547,16.552
3431.465,5.438,2.891,75.291,4.876,66.419,75.429,14.452
3431.59,5.595,2.611,71.076,5.045,62.208,75.312,12.615
3431.715,4.78,2.998,67.758,4.989,54.549,75.195,11.477
3431.84,3.422,3.861,66.783,4.801,46.05,75.073,11.111
3431.965,2.397,4.593,68.118,4.574,40.582,74.945,11.651
3432.09,2.178,4.916,71.064,4.56,40.81,74.808,13.178
3432.215,2.094,5.547,74.761,4.759,45.5,74.662,15.232
3432.34,2.19,6.158,78.201,4.932,52.881,74.505,17.108
3432.465,2.785,6.267,80.386,4.921,60.332,74.339,18.175
3432.59,3.801,6.048,81.693,4.882,66.804,74.165,18.597
3432.715,4.733,5.881,82.546,4.884,71.739,73.987,18.633
3432.84,5.226,5.755,82.341,4.903,74.608,73.81,18.168
3432.965,5.407,5.704,80.577,4.904,75.284,73.636,17.016
3433.09,5.414,5.673,77.324,4.879,72.256,73.472,15.356
3433.215,4.806,5.754,73.235,4.87,65.323,73.322,13.723
3433.34,3.647,5.791,68.977,4.953,55.75,73.19,12.343
3433.465,2.85,5.26,65.787,5.045,46.713,73.082,11.33
3433.59,2.72,4.458,64.38,4.858,40.698,72.999,10.729
3433.715,2.807,4.008,65.047,4.513,38.394,72.943,10.626
3433.84,2.822,4.15,66.852,4.397,38.989,72.917,10.93
3433.965,2.797,4.562,68.339,4.55,41.431,72.916,11.307
3434.09,2.766,5.017,68.834,4.783,44.22,72.942,11.392
3434.215,2.701,5.352,68.095,4.856,44.992,72.992,11.026
3434.34,2.553,5.638,66.395,4.824,42.761,73.06,10.465
3434.465,2.336,5.937,64.903,4.811,38.591,73.145,10.212
3434.59,2.215,6.056,64.841,4.796,36.362,73.24,10.638
3434.715,2.304,5.572,66.705,4.782,38.495,73.341,11.781
3434.84,2.653,4.564,70.223,4.892,44.779,73.444,13.448
3434.965,2.993,4.143,73.403,5.063,52.172,73.544,15.056
3435.09,3.175,4.723,75.44,5.199,58.507,73.637,16.096
3435.215,3.23,5.582,76.533,5.361,62.517,73.718,16.281
3435.34,3.22,6.249,76.591,5.613,64.648,73.785,16.033
3435.465,3.081,6.916,75.748,5.882,65.052,73.833,15.888
3435.59,2.88,7.75,75.116,5.958,64.424,73.862,16.163
3435.715,2.626,8.672,75.036,5.739,63.727,73.87,16.695
3435.84,2.365,9.414,75.116,5.3,63.197,73.855,17.178
3435.965,2.112,9.775,75.115,4.926,62.362,73.818,17.367
3436.09,1.944,9.505,75.385,4.834,60.664,73.763,17.237
3436.215,2.027,8.464,76.342,5.14,58.045,73.687,16.885
3436.34,2.357,7.219,77.392,5.621,56.162,73.596,16.6
3436.465,2.819,6.154,77.857,5.981,56.157,73.494,16.579
3436.59,3.287,5.24,77.728,6.023,57.748,73.382,16.794
3436.715,3.628,4.578,77.198,5.964,59.185,73.267,16.892
3436.84,3.736,4.466,75.955,5.95,58.977,73.152,16.555
3436.965,3.578,5.115,74.584,5.996,56.819,73.042,15.718
3437.09,3.224,6.139,73.833,6.048,54.293,72.941,14.744
3437.215,2.829,6.997,73.192,5.971,52.657,72.852,13.998
3437.34,2.538,7.483,72.049,5.761,51.971,72.779,13.558
3437.465,2.395,7.681,70.675,5.612,50.813,72.723,13.242
3437.59,2.396,7.415,68.746,5.588,47.528,72.689,12.92
3437.715,2.392,6.791,65.848,5.569,42.859,72.677,12.601
3437.84,2.315,6.205,63.054,5.545,38.586,72.686,12.311
3437.965,2.238,5.997,62.47,5.549,36.748,72.719,12.09
3438.09,2.175,5.919,63.563,5.572,38.019,72.773,12.047
3438.215,2.161,5.669,65.292,5.571,42.02,72.848,12.258
3438.34,2.333,5.088,67.766,5.572,46.616,72.942,12.647
3438.465,2.666,4.44,70.301,5.662,49.54,73.051,13.058
3438.59,3.009,3.98,71.461,5.743,50.174,73.175,13.465
3438.715,3.291,3.675,71.492,5.726,50.019,73.309,13.916
3438.84,3.518,3.466,71.5,5.612,50.874,73.45,14.404
3438.965,3.637,3.486,71.581,5.475,52.797,73.595,14.874
3439.09,3.632,3.736,71.602,5.431,54.153,73.739,15.253
3439.215,3.586,4.045,71.665,5.388,54.131,73.88,15.501
3439.34,3.514,4.342,71.771,5.321,53.58,74.014,15.637
3439.465,3.523,4.625,72.101,5.219,54.76,74.136,15.749
3439.59,3.808,4.75,72.914,5.172,58.18,74.245,15.852
3439.715,4.26,4.666,74.091,5.43,62.148,74.336,15.956
3439.84,4.474,4.601,75.092,5.882,64.108,74.409,16.181
3439.965,4.38,4.675,75.865,6.25,63.295,74.462,16.671
3440.09,4.163,4.859,76.666,6.332,61.721,74.494,17.414
3440.215,3.883,5.178,77.431,6.215,61.5,74.505,18.145
3440.34,3.505,5.652,77.944,5.981,62.555,74.495,18.511
3440.465,3.175,6.042,78.235,5.676,63.687,74.466,18.303
3440.59,3.108,6.144,78.305,5.379,64.263,74.421,17.727
3440.715,3.372,5.983,77.948,5.234,64.282,74.361,17.164
3440.84,3.769,5.728,77.331,5.241,63.868,74.289,16.889
3440.965,4.129,5.438,76.878,5.254,63.232,74.208,16.884
3441.09,4.352,5.175,76.727,5.224,62.276,74.121,16.959
3441.215,4.382,5.064,76.511,5.217,60.869,74.032,16.813
3441.34,4.154,5.171,76.143,5.257,59.065,73.943,16.29
3441.465,3.641,5.441,75.61,5.261,57.099,73.858,15.475
3441.59,3.067,5.584,74.531,5.21,54.931,73.778,14.654
3441.715,2.735,5.294,72.773,5.311,52.146,73.706,13.962
3441.84,2.795,4.68,71.174,5.461,49.111,73.644,13.41
3441.965,3.007,4.22,70.08,5.434,46.909,73.593,13.018
3442.09,3.201,4.146,69.242,5.386,46.369,73.554,12.858
3442.215,3.461,4.342,68.914,5.385,47.628,73.529,12.884
3442.34,3.774,4.802,69.12,5.389,49.838,73.517,12.958
3442.465,3.947,5.421,69.069,5.364,51.874,73.519,12.961
3442.59,3.905,5.947,68.805,5.329,53.33,73.534,12.929
3442.715,3.722,6.377,69.07,5.288,53.628,73.56,13
3442.84,3.4,6.939,69.849,5.242,52.547,73.599,13.299
3442.965,2.983,7.666,70.616,5.223,51.119,73.647,13.677
3443.09,2.552,8.461,71.329,5.232,50.453,73.704,13.897
3443.215,2.205,9.209,71.596,5.215,51.064,73.768,13.803
3443.34,1.936,9.793,71.338,5.177,52.303,73.838,13.58
3443.465,1.778,9.896,71.026,5.268,53.76,73.914,13.497
3443.59,1.738,9.353,70.923,5.481,55.479,73.993,13.705
3443.715,1.79,8.527,70.889,5.661,56.568,74.074,14.084
3443.84,1.896,7.767,70.886,5.752,56.383,74.156,14.405
3443.965,2.044,7.095,70.813,5.721,55.787,74.239,14.536
3444.09,2.249,6.584,70.898,5.571,56.218,74.322,14.557
3444.215,2.483,6.59,71.618,5.471,58.398,74.403,14.633
3444.34,2.656,6.963,72.699,5.439,60.82,74.481,14.869
3444.465,2.732,7.284,73.636,5.394,62.03,74.556,15.275
3444.59,2.8,7.134,74.086,5.237,61.41,74.626,15.747
3444.715,2.966,6.559,74.251,5.01,60.047,74.69,16.086
3444.84,3.207,5.779,74.267,4.823,59.008,74.748,16.175
3444.965,3.459,5.162,74.188,4.735,58.719,74.798,16.094
3445.09,3.675,4.769,74.333,4.672,58.823,74.84,16.054
3445.215,3.878,4.546,74.757,4.532,58.759,74.874,16.238
3445.34,4.062,4.624,74.92,4.33,58.611,74.898,16.699
3445.465,4.109,5.257,74.989,4.22,59.228,74.915,17.283
3445.59,3.869,6.478,75.526,4.352,61.091,74.923,17.681
3445.715,3.477,7.773,76.256,4.647,62.939,74.923,17.749
3445.84,3.098,8.708,76.809,4.873,63.39,74.917,17.658
3445.965,2.822,9.197,76.956,4.925,62.863,74.904,17.696
3446.09,2.566,9.487,76.67,4.948,63.03,74.887,17.834
3446.215,2.3,9.663,76.183,5.037,63.4,74.865,17.868
3446.34,2.091,9.563,75.853,5.298,62.78,74.84,17.639
3446.465,1.982,9.239,75.733,5.657,61.727,74.813,17.225
3446.59,1.94,8.78,75.768,5.965,61.074,74.784,16.715
3446.715,1.934,8.354,75.469,6.083,60.193,74.753,16.181
3446.84,1.957,7.983,74.513,5.986,58.15,74.722,15.667
3446.965,1.996,7.786,73.253,5.674,55.547,74.689,15.266
3447.09,2.009,7.807,72.376,5.276,53.992,74.655,15.047
3447.215,1.983,8.061,72.066,4.98,53.999,74.62,14.986
3447.34,1.917,8.598,72.328,4.941,55.617,74.583,14.983
3447.465,1.801,9.388,72.818,5.016,57.827,74.544,14.887
3447.59,1.674,10.101,73.09,5.038,59.733,74.503,14.61
3447.715,1.598,10.422,72.717,4.986,60.537,74.46,14.177
3447.84,1.579,10.403,71.886,4.907,60.345,74.418,13.781
3447.965,1.614,10.158,71.037,4.835,59.302,74.378,13.584
3448.09,1.783,9.567,70.62,4.788,57.852,74.341,13.657
3448.215,2.101,8.743,70.465,4.742,56.545,74.311,13.935
3448.34,2.453,7.945,70.314,4.693,55.503,74.289,14.386
3448.465,2.701,7.423,70.361,4.645,54.792,74.277,14.95
3448.59,2.887,7.087,70.855,4.603,55.319,74.278,15.47
3448.715,3.015,6.883,71.653,4.558,57.804,74.292,15.682
3448.84,3.051,6.765,72.344,4.469,60.844,74.319,15.481
3448.965,3.005,6.742,72.68,4.344,62.796,74.358,14.992
3449.09,2.918,6.695,72.471,4.333,62.003,74.407,14.444
3449.215,2.852,6.416,71.872,4.544,58.966,74.464,13.965
3449.34,2.864,5.711,70.621,4.891,54.549,74.526,13.508
3449.465,2.844,4.627,68.38,5.166,49.578,74.587,12.981
3449.59,2.72,3.679,66.22,5.265,44.866,74.646,12.5
3449.715,2.583,3.207,65.278,5.222,41.351,74.698,12.361
3449.84,2.51,3.21,65.807,5.191,41.53,74.738,12.87
3449.965,2.405,3.911,67.899,5.197,46.953,74.765,13.978
3450.09,2.294,5.618,71.795,5.232,56.721,74.776,15.452
3450.215,2.122,8.138,76.153,5.274,67.098,74.77,16.865
3450.34,1.889,10.39,79.357,5.294,75.336,74.747,17.93
3450.465,1.723,11.47,80.405,5.268,79.388,74.706,18.276
3450.59,1.678,11.563,79.893,5.157,78.955,74.651,17.803
3450.715,1.648,11.079,78.41,5.081,74.226,74.586,16.799
3450.84,1.66,9.697,76.421,5.046,67.096,74.513,15.917
3450.965,1.743,8.053,74.736,5.002,60.796,74.438,15.505
3451.09,1.857,6.968,73.822,4.959,56.855,74.367,15.474
3451.215,1.951,6.573,73.626,4.934,55.46,74.306,15.592
3451.34,2.028,6.348,73.753,4.936,55.609,74.258,15.77
3451.465,2.084,6.201,73.866,4.953,56.245,74.23,15.917
3451.59,2.125,6.158,73.904,4.979,56.441,74.224,15.75
3451.715,2.166,6.142,73.93,5.031,55.888,74.242,15.181
3451.84,2.203,6.049,73.576,4.993,54.956,74.286,14.401
3451.965,2.228,5.872,72.676,4.973,53.948,74.354,13.676
3452.09,2.267,5.544,71.536,4.937,51.898,74.442,13.019
3452.215,2.357,5.005,70.266,4.866,47.873,74.551,12.399
3452.34,2.458,4.513,69.073,4.843,43.779,74.673,11.95
3452.465,2.519,4.28,68.448,4.822,41.672,74.804,11.897
3452.59,2.541,4.282,68.597,4.784,42.779,74.939,12.42
3452.715,2.552,4.47,69.225,4.746,45.411,75.073,13.281
3452.84,2.522,4.893,70.655,4.703,48.593,75.203,14.168
3452.965,2.415,5.468,73.285,4.651,53.404,75.322,14.888
3453.09,2.256,6.133,76.412,4.596,60.656,75.428,15.627
3453.215,2.081,7.248,79.234,4.559,69.643,75.519,16.631
3453.34,1.938,8.773,81.329,4.53,77.597,75.591,17.765
3453.465,1.873,9.97,82.236,4.483,82.073,75.644,18.602
3453.59,1.912,10.436,81.493,4.505,82.057,75.677,18.68
3453.715,2.074,10.946,79.822,4.7,79.221,75.689,18.143
3453.84,2.491,11.246,77.808,4.987,75.186,75.684,17.39
3453.965,3.299,10.173,75.871,5.119,70.703,75.659,16.737
3454.09,4.056,8.016,74.149,5.08,65.917,75.619,16.19
3454.215,4.411,5.894,72.666,5.017,61.787,75.566,15.793
3454.34,4.445,4.608,72.037,4.983,59.583,75.503,15.777
3454.465,4.455,3.903,72.508,4.96,59.135,75.435,16.215
3454.59,4.456,3.457,73.476,4.948,59.425,75.364,16.918
3454.715,4.37,3.176,74.49,4.944,59.146,75.295,17.409
3454.84,4.225,3.14,75.753,4.942,59.245,75.232,17.474
3454.965,4.057,3.41,76.697,4.957,61.046,75.177,17.172
3455.09,3.875,3.778,76.666,4.985,64.061,75.133,16.729
3455.215,3.69,4.07,76.062,5.005,66.472,75.101,16.147
3455.34,3.557,4.166,74.843,5.057,65.813,75.085,15.241
3455.465,3.436,3.996,72.711,5.15,62.042,75.082,14.123
3455.59,3.31,3.445,70.463,5.257,56.254,75.093,13.138
3455.715,3.147,2.861,69.27,5.376,50.652,75.117,12.694
3455.84,2.979,2.635,68.912,5.448,47.241,75.152,12.791
3455.965,2.889,2.716,69.373,5.334,46.625,75.195,13.32
3456.09,2.809,3.147,70.801,4.99,48.571,75.245,14.147
3456.215,2.729,4.146,72.444,4.61,52.585,75.298,15.199
3456.34,2.683,5.564,73.701,4.348,57.634,75.352,16.394
3456.465,2.634,6.782,75.097,4.212,61.359,75.404,17.472
3456.59,2.559,7.595,76.746,4.17,63.425,75.451,18.274
3456.715,2.461,8.097,77.897,4.182,65.142,75.492,18.786
3456.84,2.375,8.401,78.749,4.2,67.472,75.524,19.071
3456.965,2.329,8.518,79.587,4.231,69.471,75.545,19.085
3457.09,2.318,8.501,79.435,4.309,70.005,75.553,18.794
3457.215,2.353,8.405,78.383,4.437,69.668,75.548,18.389
3457.34,2.459,8.296,77.297,4.522,68.135,75.529,17.991
3457.465,2.608,8.31,76.498,4.525,64.667,75.494,17.652
3457.59,2.699,8.46,76.427,4.492,60.984,75.444,17.478
3457.715,2.662,8.748,77.722,4.41,59.88,75.379,17.669
3457.84,2.462,9.31,79.446,4.429,62.339,75.299,18.193
3457.965,2.2,9.962,80.557,4.669,65.88,75.208,18.59
3458.09,2,10.363,80.82,5.059,67.943,75.107,18.311
3458.215,1.914,10.37,80.029,5.292,67.081,74.997,17.431
3458.34,1.963,9.954,78.199,5.191,63.946,74.883,16.431
3458.465,2.214,9.039,75.937,4.883,60.049,74.768,15.695
3458.59,2.482,8.15,74.235,4.726,57.24,74.654,15.239
3458.715,2.658,7.613,73.309,4.714,56.372,74.545,15.032
3458.84,2.904,7.281,72.555,4.711,57.499,74.445,15.03
3458.965,3.225,7.014,71.988,4.67,59.286,74.354,15.074
3459.09,3.467,6.865,72.375,4.56,60.553,74.275,15.115
3459.215,3.564,6.863,72.997,4.563,60.176,74.211,15.268
3459.34,3.598,6.937,72.522,4.828,58.372,74.161,15.476
3459.465,3.467,6.95,70.837,5.289,55.223,74.126,15.374
3459.59,3.086,6.602,68.512,5.646,50.836,74.107,14.697
3459.715,2.645,6.031,66.09,5.679,45.73,74.102,13.776
3459.84,2.401,5.605,64.505,5.366,41.819,74.115,13.165
3459.965,2.337,5.479,64.475,4.976,41.343,74.144,13.051
3460.09,2.331,5.553,66.057,4.696,44.9,74.187,13.256
3460.215,2.357,6.117,68.578,4.598,51.384,74.248,13.565
3460.34,2.349,7.17,70.741,4.574,57.738,74.324,13.889
3460.465,2.273,8.227,71.938,4.562,62.247,74.414,14.184
3460.59,2.177,8.795,72.158,4.545,63.575,74.519,14.327
3460.715,2.069,9.194,72.082,4.526,62.311,74.637,14.321
3460.84,1.947,9.563,72.21,4.571,60.125,74.765,14.281
3460.965,1.885,9.726,72.485,4.79,58.848,74.902,14.287
3461.09,1.98,9.56,72.732,5.158,58.462,75.045,14.242
3461.215,2.268,9.096,72.832,5.535,58.061,75.191,14.035
3461.34,2.607,8.496,72.594,5.685,57.474,75.336,13.795
3461.465,2.884,7.921,71.944,5.56,56.899,75.479,13.757
3461.59,3.093,7.492,71.338,5.313,56.333,75.615,14.107
3461.715,3.257,7.221,71.656,5.148,56.145,75.743,14.719
3461.84,3.303,7.257,72.9,5.074,57.114,75.861,15.408
3461.965,3.037,8.202,74.415,4.933,60.602,75.966,16.065
3462.09,2.609,9.861,76.019,4.695,65.799,76.058,16.731
3462.215,2.301,11.188,77.631,4.519,71.07,76.137,17.435
3462.34,2.268,11.279,78.91,4.517,74.528,76.202,18.124
3462.465,2.405,10.627,79.981,4.588,75.642,76.253,18.671
3462.59,2.663,9.707,80.746,4.683,75.127,76.292,18.901
3462.715,3.003,8.505,80.781,4.804,74.371,76.318,18.749
3462.84,3.372,7.116,80.192,4.979,73.517,76.334,18.383
3462.965,3.679,6.081,79.133,5.21,72.031,76.34,18.061
3463.09,3.637,6.3,77.678,5.424,68.695,76.336,17.945
3463.215,3.134,7.769,76.441,5.566,63.882,76.326,18.026
3463.34,2.524,9.256,76.182,5.631,60.113,76.308,18.241
3463.465,2.189,9.828,76.382,5.665,59.169,76.285,18.421
3463.59,2.032,9.748,76.746,5.686,60.982,76.256,18.403
3463.715,1.962,9.254,77.483,5.704,63.755,76.222,18.149
3463.84,2.012,8.479,78.152,5.697,66.009,76.183,17.892
3463.965,2.13,7.711,78.257,5.605,67.63,76.14,17.815
3464.09,2.199,7.24,77.929,5.481,68.132,76.093,17.832
3464.215,2.203,7.141,77.224,5.383,67.038,76.041,17.721
3464.34,2.14,7.49,75.915,5.288,64.581,75.985,17.45
3464.465,2.05,8.162,74.527,5.2,62.183,75.925,17.287
3464.59,1.975,8.887,73.662,5.143,60.808,75.862,17.394
3464.715,1.933,9.534,73.572,5.105,61.029,75.794,17.707
3464.84,1.926,10.076,74.274,5.062,62.395,75.723,17.944
3464.965,1.969,10.389,75.639,5.014,64.174,75.649,17.956
3465.09,2.062,10.29,76.941,4.982,65.237,75.571,17.769
3465.215,2.195,9.918,77.547,4.942,65.333,75.491,17.562
3465.34,2.405,9.307,77.38,4.858,64.997,75.408,17.385
3465.465,2.72,8.447,76.69,4.79,64.441,75.323,17.149
3465.59,3.118,7.432,75.771,4.773,63.431,75.236,16.791
3465.715,3.547,6.428,74.858,4.779,61.532,75.148,16.381
3465.84,3.908,5.566,74.24,4.789,59.179,75.058,16.085
3465.965,4.122,4.949,73.985,4.802,57.64,74.969,15.933
3466.09,4.171,4.667,74.228,4.806,57.349,74.88,15.903
